record_id,source_id,smiles,inchi,inchikey,status,errors,molecule_chembl_id,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description,confidence_score,n_measurements,pIC50,activity_class,activity_label
3b81981a,,CCc1ccccc1[C@@H]1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4(F)CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,,,raw,,CHEMBL5979382,3.3,nM,=,8.55,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,3,8.4815,1,active
cd29e02c,,CCc1ccccc1[C@H]1CCCN1C1CC=C(c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4(F)CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)CC1,,,raw,,CHEMBL5917184,2.3,nM,=,8.64,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,2,8.6383,1,active
4d386aa2,,CC(C)c1ccccc1[C@H]1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NC[C@H]4CC[C@](C)(O)CC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,,,raw,,CHEMBL5765058,1.95,nM,=,8.62,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,2,8.71,1,active
6f5c1dd6,,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(-c4ccc(N5CCC[C@@H]5c5ccccc5C5CC5)cc4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,,raw,,CHEMBL5901355,1.4500000000000002,nM,=,8.74,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,4,8.8386,1,active
3284797b,,C[C@]1(O)CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(-c4ccc(N5CCC[C@H]5c5ccccc5C5CC5)cc4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,,raw,,CHEMBL5747331,10.0,nM,=,8.0,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,1,8.0,1,active
2d9979bf,,C[C@]1(O)CC[C@@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(-c4ccc(N5CCC[C@@H]5c5ccccc5C5CC5)cc4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,,raw,,CHEMBL5818419,3.6,nM,=,8.44,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,1,8.4437,1,active
888f4dff,,C[C@]1(O)CC[C@@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(-c4ccc(N5CCC[C@H]5c5ccccc5C5CC5)cc4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1,,,raw,,CHEMBL5954667,29.0,nM,=,7.54,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,1,7.5376,1,active
7c9c6cde,,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,,raw,,CHEMBL5928484,2.1,nM,=,8.57,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,4,8.6778,1,active
a0cb4478,,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,,raw,,CHEMBL5945870,12.0,nM,=,7.92,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,1,7.9208,1,active
f8a1de1b,,O=C(NS(=O)(=O)c1ccc(NC[C@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,,raw,,CHEMBL5787701,2.55,nM,=,8.46,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,4,8.5935,1,active
dd3e2a1e,,O=C(NS(=O)(=O)c1ccc(NC[C@@H]2COCCO2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,,raw,,CHEMBL5828583,4.9,nM,=,8.31,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,2,8.3098,1,active
0118b69a,,O=C(NS(=O)(=O)c1ccc(OCC2(F)CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,,raw,,CHEMBL6039862,2.2,nM,=,8.66,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,1,8.6576,1,active
ebc97d2d,,O=C(NS(=O)(=O)c1ccc(OCC2(F)CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,,raw,,CHEMBL5985785,8.3,nM,=,8.08,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,1,8.0809,1,active
da2bc3bb,,O=C(NS(=O)(=O)c1ccc(NCC2(F)CCN(C3COC3)CC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCC[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,,,raw,,CHEMBL5794896,1.5,nM,=,8.82,CHEMBL5738374,"Bcl-2/Bcl-X Fluorescence Polarization Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-xl protein with its ligand in an assay based on fluorescence polarization methodology. Recombinant human 2.7 nM Bcl-2/1.3 nM Bcl-xl protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 1 μM for Bcl-2 assay, and 10 μM or 1 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 ml potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK (FITC)INR-amide (1 nM for Bcl-2, 0.82 nM for Bcl-xl) was added to plate and further incubated at room temperature for 0.5 h. The FP signals (485 nm-520 nm-520 nm) were read on BMG PHERAstar FS or BMG PHERAstar FSX instalment. The inhibition percentage of Bcl-2/Bcl-xl interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the FP signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software.",0.8,1,8.8239,1,active
