molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_relation,pchembl_value,assay_chembl_id,assay_description
CHEMBL5835085,CN1CC=C(c2ccc(Cl)cc2C2CCCN2c2ccc(-c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)cc2)CC1,1.8,nM,=,8.74,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5815551,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CCCC3c3cccc4ccncc34)cc2)cc1Oc1cnc2[nH]ccc2c1,49.0,nM,=,7.31,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL6014680,Cn1cc2cccc(C3CCCN3c3ccc(-c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)cc3)c2n1,12.0,nM,=,7.92,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5768126,CN1CCc2cccc(C3CCCN3c3ccc(-c4ccc(C(=O)NS(=O)(=O)c5ccc(NCC6CCOCC6)c([N+](=O)[O-])c5)c(Oc5cnc6[nH]ccc6c5)c4)cc3)c2C1,16.0,nM,=,7.80,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL6006703,CC(C)(c1ccccc1C1CC1)C1CCCN1c1ccc(-c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c([N+](=O)[O-])c3)c(Oc3cnc4[nH]ccc4c3)c2)cc1,36.0,nM,=,7.44,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5756700,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3C[C@H](F)C[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,8.4,nM,=,8.08,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL6017527,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3C[C@H](F)C[C@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,5.8,nM,=,8.24,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5795254,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3C[C@@H](F)C[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,0.44,nM,=,9.36,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5882599,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3C[C@@H](F)C[C@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,29.0,nM,=,7.54,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL5781680,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC(F)=CC3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,13.0,nM,=,7.89,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
CHEMBL6002785,O=C(NS(=O)(=O)c1ccc(NCC2CCOCC2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(N3CC(F)(F)C[C@@H]3c3ccccc3C3CC3)cc2)cc1Oc1cnc2[nH]ccc2c1,20.0,nM,=,7.70,CHEMBL5738376,"Bcl-2/Bcl-X TR-FRET Assay: Compounds disclosed herein were tested for blocking of Bcl-2/Bcl-X protein with its ligand in an assay based on Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) methodology. Recombinant human 0.05 nM Bcl-2/0.03 nM Bcl-X protein was pre-incubated with a serial dilution of compounds disclosed herein (maximum concentration is 0.1 μM for Bcl-2 assay, and 10 μM for Bcl-xl assay, 3-fold serially diluted, 10 points; or maximum concentration is 0.02 μM for Bcl-2 assay, and 2 μM for Bcl-xl assay, 3-fold serially diluted, 10 points) at room temperature for 0.5 hour in an assay buffer containing 20 mM potassium phosphate buffer, pH 7.5, 50 mM NaCl, 1 mM EDTA, 0.05% Tween-20, 0.01% BSA. Then the FITC labeled Bak peptide Ac-GQVGRQLAIIGDK(FITC)INR-amide (0.5 nM for Bcl-2, 0.3 nM for Bcl-xl) and MAb Anti 6His Tb cryptate Gold were added to plate and further incubated at room temperature for 1 hour. The TR-FRET signals (337 nm-520 nm-490 nm) were read on BMG PHERAstar FSX instrument. The inhibition percentage of Bcl-2/Bcl-X interaction with its ligand in presence of increasing concentrations of compounds was calculated based on the TR-FRET signals. The IC50 for each compound was derived from fitting the data to the four-parameter logistic equation by Graphpad Prism software. To improve the assay sensitivity and test more potent compounds in the present application, the bcl-2 concentration was reduced in method B."
